2	9	1	12	3	8	4	10	0	0	0	0	0	0	0	0	-1	2.28571	0	0
2	9	1	12	3	9	4	10	0	0	0	0	0	0	0	0	-1	1.95918	0	0
2	9	2	11	3	8	4	8	0	0	0	0	0	0	0	0	-1	2.66667	0	0
2	9	2	11	3	9	5	8	0	0	0	0	0	0	0	0	-1	2.85714	0	0
3	8	0	13	3	8	3	10	0	0	0	0	0	0	0	0	-1	1.75	0	0
3	8	0	13	4	7	2	10	0	0	0	0	0	0	0	0	-1	2.33333	0	0
3	8	0	13	4	7	5	9	0	0	0	0	0	0	0	0	-1	4.2	0	0
3	8	0	13	4	8	4	10	0	0	0	0	0	0	0	0	-1	2.4	0	0
3	8	1	12	4	7	4	10	0	0	0	0	0	0	0	0	-1	2.57143	0	0
3	8	1	12	4	8	4	10	0	0	0	0	0	0	0	0	-1	2.05714	0	0
3	8	2	11	4	7	4	8	0	0	0	0	0	0	0	0	-1	3	0	0
3	8	2	11	4	8	5	8	0	0	0	0	0	0	0	0	-1	3	0	0
4	7	0	13	4	7	4	9	0	0	0	0	0	0	0	0	-1	2.33333	0	0
4	7	0	13	5	7	3	10	0	0	0	0	0	0	0	0	-1	2.33333	0	0
4	7	1	12	4	7	3	9	0	0	0	0	0	0	0	0	-1	1.71429	0	0
4	7	1	12	5	7	3	9	0	0	0	0	0	0	0	0	-1	2.28571	0	0
4	7	2	11	5	7	5	8	0	0	0	0	0	0	0	0	-1	3.33333	0	0
4	7	3	10	5	7	6	7	0	0	0	0	0	0	0	0	-1	5.33333	0	0
0	11	2	13	1	10	4	8	0	0	0	0	0	0	0	0	-1	2.88	0	0
0	11	2	13	1	11	4	10	0	0	0	0	0	0	0	0	-1	1.87013	0	0
0	11	3	12	1	10	6	8	0	0	0	0	0	0	0	0	-1	4	0	0
0	11	4	11	1	10	6	7	0	0	0	0	0	0	0	0	-1	4.8	0	0
1	10	2	13	2	9	4	8	0	0	0	0	0	0	0	0	-1	3	0	0
1	10	2	13	2	10	4	10	0	0	0	0	0	0	0	0	-1	1.90476	0	0
1	10	3	12	2	9	6	8	0	0	0	0	0	0	0	0	-1	4.16667	0	0
1	10	4	11	2	9	6	7	0	0	0	0	0	0	0	0	-1	5	0	0
2	9	2	13	3	8	4	8	0	0	0	0	0	0	0	0	-1	3.2	0	0
2	9	2	13	3	9	4	10	0	0	0	0	0	0	0	0	-1	1.95918	0	0
2	9	3	12	3	8	6	8	0	0	0	0	0	0	0	0	-1	4.44444	0	0
2	9	4	11	3	8	6	7	0	0	0	0	0	0	0	0	-1	5.33333	0	0
3	8	2	13	4	7	4	8	0	0	0	0	0	0	0	0	-1	3.6	0	0
3	8	2	13	4	8	4	10	0	0	0	0	0	0	0	0	-1	2.05714	0	0
3	8	3	12	4	7	6	8	0	0	0	0	0	0	0	0	-1	5	0	0
3	8	4	11	4	7	6	7	0	0	0	0	0	0	0	0	-1	6	0	0
4	7	2	13	4	7	6	7	0	0	0	0	0	0	0	0	-1	6	0	0
2	11	0	9	3	10	5	7	0	0	0	0	0	0	0	0	-1	4.16667	0	0
3	10	0	9	4	10	5	7	0	0	0	0	0	0	0	0	-1	3.80952	0	0
5	8	0	9	5	7	5	7	0	0	0	0	0	0	0	0	-1	4.44444	0	0
1	12	0	11	2	12	3	9	0	0	0	0	0	0	0	0	-1	1.87013	0	0
1	12	1	10	2	11	5	8	0	0	0	0	0	0	0	0	-1	3	0	0
2	11	0	11	2	10	5	8	0	0	0	0	0	0	0	0	-1	3.33333	0	0
2	11	0	11	3	11	3	9	0	0	0	0	0	0	0	0	-1	1.90476	0	0
2	11	1	10	3	10	5	8	0	0	0	0	0	0	0	0	-1	3.125	0	0
3	10	0	11	3	9	5	8	0	0	0	0	0	0	0	0	-1	3.42857	0	0
3	10	0	11	4	10	3	9	0	0	0	0	0	0	0	0	-1	1.95918	0	0
3	10	1	10	3	9	5	8	0	0	0	0	0	0	0	0	-1	2.85714	0	0
3	10	1	10	4	9	5	8	0	0	0	0	0	0	0	0	-1	3.33333	0	0
4	9	0	11	4	8	5	8	0	0	0	0	0	0	0	0	-1	3.6	0	0
4	9	0	11	5	9	3	9	0	0	0	0	0	0	0	0	-1	2.05714	0	0
4	9	1	10	4	8	5	8	0	0	0	0	0	0	0	0	-1	3	0	0
4	9	1	10	5	8	5	8	0	0	0	0	0	0	0	0	-1	3.75	0	0
5	8	0	11	5	7	5	8	0	0	0	0	0	0	0	0	-1	4	0	0
5	8	0	11	5	8	6	7	0	0	0	0	0	0	0	0	-1	6	0	0
5	8	1	10	5	7	4	8	0	0	0	0	0	0	0	0	-1	2.66667	0	0
5	8	1	10	6	8	4	8	0	0	0	0	0	0	0	0	-1	2.66667	0	0
0	13	0	13	1	12	3	10	0	0	0	0	0	0	0	0	-1	2.04167	0	0
0	13	1	12	1	12	5	9	0	0	0	0	0	0	0	0	-1	2.8	0	0
0	13	2	11	1	12	5	8	0	0	0	0	0	0	0	0	-1	2.91667	0	0
0	13	3	10	1	12	5	8	0	0	0	0	0	0	0	0	-1	2.33333	0	0
1	12	0	13	2	11	3	10	0	0	0	0	0	0	0	0	-1	2.1	0	0
1	12	0	13	2	12	2	10	0	0	0	0	0	0	0	0	-1	1.69697	0	0
1	12	1	12	2	11	5	9	0	0	0	0	0	0	0	0	-1	2.88	0	0
1	12	2	11	2	11	5	8	0	0	0	0	0	0	0	0	-1	3	0	0
1	12	3	10	2	11	5	8	0	0	0	0	0	0	0	0	-1	2.4	0	0
2	11	0	13	2	10	5	8	0	0	0	0	0	0	0	0	-1	3.88889	0	0
2	11	0	13	3	10	3	10	0	0	0	0	0	0	0	0	-1	2.1875	0	0
2	11	0	13	3	11	2	10	0	0	0	0	0	0	0	0	-1	1.7284	0	0
2	11	0	13	3	11	5	9	0	0	0	0	0	0	0	0	-1	3.11111	0	0
2	11	1	12	2	10	5	9	0	0	0	0	0	0	0	0	-1	2.66667	0	0
2	11	1	12	3	10	5	9	0	0	0	0	0	0	0	0	-1	3	0	0
2	11	1	12	3	11	5	9	0	0	0	0	0	0	0	0	-1	2.66667	0	0
2	11	2	11	3	10	5	8	0	0	0	0	0	0	0	0	-1	3.125	0	0
2	11	3	10	3	10	5	8	0	0	0	0	0	0	0	0	-1	2.5	0	0
3	10	0	13	3	9	5	8	0	0	0	0	0	0	0	0	-1	4	0	0
3	10	0	13	3	10	4	9	0	0	0	0	0	0	0	0	-1	2.33333	0	0
3	10	0	13	4	9	3	10	0	0	0	0	0	0	0	0	-1	2.33333	0	0
3	10	0	13	4	10	2	10	0	0	0	0	0	0	0	0	-1	1.77778	0	0
3	10	0	13	4	10	5	9	0	0	0	0	0	0	0	0	-1	3.2	0	0
3	10	1	12	3	9	5	9	0	0	0	0	0	0	0	0	-1	2.74286	0	0
3	10	1	12	4	9	5	9	0	0	0	0	0	0	0	0	-1	3.2	0	0
3	10	1	12	4	10	5	9	0	0	0	0	0	0	0	0	-1	2.74286	0	0
3	10	2	11	4	9	5	8	0	0	0	0	0	0	0	0	-1	3.33333	0	0
3	10	2	11	4	10	6	8	0	0	0	0	0	0	0	0	-1	3.80952	0	0
3	10	3	10	4	9	5	8	0	0	0	0	0	0	0	0	-1	2.66667	0	0
4	9	0	13	4	8	5	8	0	0	0	0	0	0	0	0	-1	4.2	0	0
4	9	0	13	4	9	4	9	0	0	0	0	0	0	0	0	-1	2.33333	0	0
4	9	0	13	5	8	3	10	0	0	0	0	0	0	0	0	-1	2.625	0	0
4	9	0	13	5	9	2	10	0	0	0	0	0	0	0	0	-1	1.86667	0	0
4	9	0	13	5	9	5	9	0	0	0	0	0	0	0	0	-1	3.36	0	0
4	9	1	12	4	8	5	9	0	0	0	0	0	0	0	0	-1	2.88	0	0
4	9	1	12	4	9	5	9	0	0	0	0	0	0	0	0	-1	2.4	0	0
4	9	1	12	5	8	5	9	0	0	0	0	0	0	0	0	-1	3.6	0	0
4	9	1	12	5	9	5	9	0	0	0	0	0	0	0	0	-1	2.88	0	0
4	9	2	11	5	8	5	8	0	0	0	0	0	0	0	0	-1	3.75	0	0
4	9	2	11	5	9	6	8	0	0	0	0	0	0	0	0	-1	4	0	0
4	9	3	10	5	8	5	8	0	0	0	0	0	0	0	0	-1	3	0	0
5	8	0	13	5	7	5	8	0	0	0	0	0	0	0	0	-1	4.66667	0	0
5	8	0	13	5	8	4	9	0	0	0	0	0	0	0	0	-1	2.33333	0	0
5	8	0	13	6	8	3	10	0	0	0	0	0	0	0	0	-1	2.33333	0	0
5	8	1	12	5	7	3	9	0	0	0	0	0	0	0	0	-1	2.28571	0	0
5	8	1	12	5	8	3	9	0	0	0	0	0	0	0	0	-1	1.71429	0	0
5	8	1	12	6	8	3	9	0	0	0	0	0	0	0	0	-1	2.28571	0	0
5	8	2	11	5	7	4	8	0	0	0	0	0	0	0	0	-1	2.66667	0	0
5	8	2	11	5	8	5	8	0	0	0	0	0	0	0	0	-1	2.5	0	0
0	13	3	12	1	12	5	9	0	0	0	0	0	0	0	0	-1	2.33333	0	0
1	12	3	12	2	11	5	9	0	0	0	0	0	0	0	0	-1	2.4	0	0
2	11	2	13	2	10	5	8	0	0	0	0	0	0	0	0	-1	3.33333	0	0
2	11	2	13	3	11	4	8	0	0	0	0	0	0	0	0	-1	2.66667	0	0
2	11	3	12	2	10	5	9	0	0	0	0	0	0	0	0	-1	2.22222	0	0
2	11	3	12	3	10	5	9	0	0	0	0	0	0	0	0	-1	2.5	0	0
3	10	2	13	3	9	5	8	0	0	0	0	0	0	0	0	-1	3.42857	0	0
3	10	2	13	4	10	4	8	0	0	0	0	0	0	0	0	-1	2.74286	0	0
3	10	3	12	3	9	5	9	0	0	0	0	0	0	0	0	-1	2.28571	0	0
3	10	3	12	4	9	5	9	0	0	0	0	0	0	0	0	-1	2.66667	0	0
4	9	2	13	4	8	5	8	0	0	0	0	0	0	0	0	-1	3.6	0	0
4	9	2	13	4	9	6	7	0	0	0	0	0	0	0	0	-1	6	0	0
4	9	2	13	5	9	4	8	0	0	0	0	0	0	0	0	-1	2.88	0	0
4	9	3	12	4	8	5	9	0	0	0	0	0	0	0	0	-1	2.4	0	0
4	9	3	12	5	8	5	9	0	0	0	0	0	0	0	0	-1	3	0	0
5	8	2	13	5	7	5	8	0	0	0	0	0	0	0	0	-1	4	0	0
5	8	2	13	5	8	6	7	0	0	0	0	0	0	0	0	-1	6	0	0
3	10	4	13	4	9	6	8	0	0	0	0	0	0	0	0	-1	4.44444	0	0
4	9	4	13	5	9	6	8	0	0	0	0	0	0	0	0	-1	4	0	0
3	12	0	9	4	11	6	7	0	0	0	0	0	0	0	0	-1	6.25	0	0
6	9	0	9	6	8	6	7	0	0	0	0	0	0	0	0	-1	6.66667	0	0
2	13	0	11	3	12	4	8	0	0	0	0	0	0	0	0	-1	2.88	0	0
2	13	2	9	3	12	6	7	0	0	0	0	0	0	0	0	-1	4.8	0	0
3	12	0	11	4	11	4	8	0	0	0	0	0	0	0	0	-1	3	0	0
3	12	2	9	4	11	6	7	0	0	0	0	0	0	0	0	-1	5	0	0
4	11	0	11	4	10	6	8	0	0	0	0	0	0	0	0	-1	4.57143	0	0
4	11	0	11	5	10	4	8	0	0	0	0	0	0	0	0	-1	3.2	0	0
4	11	2	9	5	10	6	7	0	0	0	0	0	0	0	0	-1	5.33333	0	0
5	10	0	11	5	9	6	8	0	0	0	0	0	0	0	0	-1	4.8	0	0
5	10	0	11	6	9	4	8	0	0	0	0	0	0	0	0	-1	3.6	0	0
5	10	2	9	6	9	6	7	0	0	0	0	0	0	0	0	-1	6	0	0
6	9	0	11	6	8	6	8	0	0	0	0	0	0	0	0	-1	5.33333	0	0
6	9	1	10	6	8	5	7	0	0	0	0	0	0	0	0	-1	4.44444	0	0
6	9	2	9	6	8	6	7	0	0	0	0	0	0	0	0	-1	5.33333	0	0
2	13	0	13	2	12	4	10	0	0	0	0	0	0	0	0	-1	2.18182	0	0
2	13	0	13	3	12	2	11	0	0	0	0	0	0	0	0	-1	1.68	0	0
2	13	0	13	3	12	6	7	0	0	0	0	0	0	0	0	-1	8.4	0	0
2	13	1	12	3	12	5	7	0	0	0	0	0	0	0	0	-1	4.8	0	0
2	13	2	11	3	12	4	9	0	0	0	0	0	0	0	0	-1	2	0	0
3	12	0	13	3	11	4	10	0	0	0	0	0	0	0	0	-1	2.22222	0	0
3	12	0	13	4	11	2	11	0	0	0	0	0	0	0	0	-1	1.75	0	0
3	12	0	13	4	11	6	7	0	0	0	0	0	0	0	0	-1	8.75	0	0
3	12	1	12	3	11	5	7	0	0	0	0	0	0	0	0	-1	4.44444	0	0
3	12	1	12	4	11	5	7	0	0	0	0	0	0	0	0	-1	5	0	0
3	12	2	11	3	11	6	7	0	0	0	0	0	0	0	0	-1	5.55556	0	0
3	12	2	11	4	11	4	9	0	0	0	0	0	0	0	0	-1	2.08333	0	0
4	11	0	13	4	10	4	10	0	0	0	0	0	0	0	0	-1	2.28571	0	0
4	11	0	13	5	10	2	11	0	0	0	0	0	0	0	0	-1	1.86667	0	0
4	11	0	13	5	10	6	7	0	0	0	0	0	0	0	0	-1	9.33333	0	0
4	11	1	12	4	10	5	7	0	0	0	0	0	0	0	0	-1	4.57143	0	0
4	11	1	12	5	10	5	7	0	0	0	0	0	0	0	0	-1	5.33333	0	0
4	11	2	11	4	10	6	7	0	0	0	0	0	0	0	0	-1	5.71429	0	0
4	11	2	11	5	10	4	9	0	0	0	0	0	0	0	0	-1	2.22222	0	0
5	10	0	13	5	9	4	10	0	0	0	0	0	0	0	0	-1	2.4	0	0
5	10	0	13	5	10	3	11	0	0	0	0	0	0	0	0	-1	1.55556	0	0
5	10	0	13	6	9	2	11	0	0	0	0	0	0	0	0	-1	2.1	0	0
5	10	0	13	6	9	6	7	0	0	0	0	0	0	0	0	-1	10.5	0	0
5	10	1	12	5	9	5	7	0	0	0	0	0	0	0	0	-1	4.8	0	0
5	10	1	12	6	9	5	7	0	0	0	0	0	0	0	0	-1	6	0	0
5	10	2	11	5	9	6	7	0	0	0	0	0	0	0	0	-1	6	0	0
5	10	2	11	6	9	4	9	0	0	0	0	0	0	0	0	-1	2.5	0	0
6	9	0	13	6	8	4	10	0	0	0	0	0	0	0	0	-1	2.66667	0	0
6	9	0	13	6	9	3	11	0	0	0	0	0	0	0	0	-1	1.55556	0	0
6	9	1	12	6	8	3	10	0	0	0	0	0	0	0	0	-1	2	0	0
6	9	1	12	6	9	3	10	0	0	0	0	0	0	0	0	-1	1.5	0	0
6	9	2	11	6	8	4	9	0	0	0	0	0	0	0	0	-1	2.22222	0	0
2	13	2	13	3	12	4	9	0	0	0	0	0	0	0	0	-1	2.4	0	0
2	13	4	11	3	12	6	8	0	0	0	0	0	0	0	0	-1	3.2	0	0
3	12	2	13	3	11	6	8	0	0	0	0	0	0	0	0	-1	4.44444	0	0
3	12	2	13	4	11	4	9	0	0	0	0	0	0	0	0	-1	2.5	0	0
3	12	4	11	4	11	6	8	0	0	0	0	0	0	0	0	-1	3.33333	0	0
4	11	2	13	4	10	6	8	0	0	0	0	0	0	0	0	-1	4.57143	0	0
4	11	2	13	5	10	4	9	0	0	0	0	0	0	0	0	-1	2.66667	0	0
4	11	4	11	5	10	6	8	0	0	0	0	0	0	0	0	-1	3.55556	0	0
5	10	2	13	5	9	6	8	0	0	0	0	0	0	0	0	-1	4.8	0	0
5	10	2	13	6	9	4	9	0	0	0	0	0	0	0	0	-1	3	0	0
5	10	4	11	6	9	6	8	0	0	0	0	0	0	0	0	-1	4	0	0
6	9	2	13	6	8	6	8	0	0	0	0	0	0	0	0	-1	5.33333	0	0
6	9	3	12	6	8	5	8	0	0	0	0	0	0	0	0	-1	3.33333	0	0
6	9	4	11	6	8	6	8	0	0	0	0	0	0	0	0	-1	3.55556	0	0
4	11	4	13	4	10	6	8	0	0	0	0	0	0	0	0	-1	3.80952	0	0
4	13	0	11	4	12	4	8	0	0	0	0	0	0	0	0	-1	2.66667	0	0
4	13	0	11	5	12	5	9	0	0	0	0	0	0	0	0	-1	3	0	0
5	12	0	11	5	11	4	8	0	0	0	0	0	0	0	0	-1	2.74286	0	0
6	11	0	11	6	10	4	8	0	0	0	0	0	0	0	0	-1	2.88	0	0
4	13	0	13	4	12	2	11	0	0	0	0	0	0	0	0	-1	1.55556	0	0
4	13	0	13	4	12	6	7	0	0	0	0	0	0	0	0	-1	7.77778	0	0
4	13	0	13	5	12	4	8	0	0	0	0	0	0	0	0	-1	3.5	0	0
4	13	1	12	4	12	6	8	0	0	0	0	0	0	0	0	-1	4.44444	0	0
4	13	1	12	5	12	6	8	0	0	0	0	0	0	0	0	-1	5	0	0
4	13	3	10	4	12	5	8	0	0	0	0	0	0	0	0	-1	2.22222	0	0
5	12	0	13	5	11	2	11	0	0	0	0	0	0	0	0	-1	1.6	0	0
5	12	0	13	5	11	6	7	0	0	0	0	0	0	0	0	-1	8	0	0
5	12	0	13	6	11	4	8	0	0	0	0	0	0	0	0	-1	3.73333	0	0
5	12	1	12	5	11	6	8	0	0	0	0	0	0	0	0	-1	4.57143	0	0
5	12	3	10	5	11	5	8	0	0	0	0	0	0	0	0	-1	2.28571	0	0
6	11	0	13	6	10	2	11	0	0	0	0	0	0	0	0	-1	1.68	0	0
6	11	0	13	6	10	6	7	0	0	0	0	0	0	0	0	-1	8.4	0	0
6	11	1	12	6	10	5	7	0	0	0	0	0	0	0	0	-1	4.8	0	0
6	11	2	11	6	10	6	7	0	0	0	0	0	0	0	0	-1	6	0	0
6	11	3	10	6	10	5	8	0	0	0	0	0	0	0	0	-1	2.4	0	0
4	13	2	13	4	12	4	9	0	0	0	0	0	0	0	0	-1	2.22222	0	0
4	13	2	13	5	12	5	9	0	0	0	0	0	0	0	0	-1	3	0	0
5	12	2	13	5	11	4	9	0	0	0	0	0	0	0	0	-1	2.28571	0	0
5	12	2	13	6	11	5	9	0	0	0	0	0	0	0	0	-1	3.2	0	0
6	11	2	13	6	10	4	9	0	0	0	0	0	0	0	0	-1	2.4	0	0
6	13	0	13	6	12	4	10	0	0	0	0	0	0	0	0	-1	2.28571	0	0
6	13	1	12	6	12	3	10	0	0	0	0	0	0	0	0	-1	1.71429	0	0
6	13	2	11	6	12	4	9	0	0	0	0	0	0	0	0	-1	1.90476	0	0
6	13	3	12	6	12	5	8	0	0	0	0	0	0	0	0	-1	2.85714	0	0
0	13	0	13	5	8	5	8	0	0	0	0	0	0	0	0	1	-10	0	0
0	13	0	13	4	9	5	8	0	0	0	0	0	0	0	0	1	-7	0	0
0	13	0	13	2	11	6	7	0	0	0	0	0	0	0	0	1	-10	0	0
0	13	0	13	2	11	5	8	0	0	0	0	0	0	0	0	1	-3	0	0
0	13	0	13	3	10	3	10	0	0	0	0	0	0	0	0	1	-2	0	0
3	10	0	2	3	10	6	7	3	10	11	13	0	0	0	0	-2	6	-2	0
0	13	0	13	2	11	2	11	4	9	4	9	0	0	0	0	1	-1	-1	0
0	13	0	13	2	11	2	11	4	9	4	9	0	0	0	0	1	-1	-2	0
0	13	0	13	2	11	2	11	6	7	6	7	0	0	0	0	1	-1	-10	-4
0	13	0	13	2	11	2	11	4	9	4	9	5	8	6	7	1	0.5	-5	-8.25
0	13	0	13	2	11	2	11	4	9	5	8	5	8	6	7	1	0.5	-6	-8.25
0	13	0	13	2	11	2	11	4	9	4	9	0	0	0	0	1	-1	-1	-2
2	11	4	5	2	11	6	7	2	11	8	9	0	0	0	0	1	1	1	0
2	11	3	4	2	11	6	7	2	11	9	10	0	0	0	0	1	1	1	0
2	11	2	3	2	11	6	7	2	11	10	11	0	0	0	0	1	1	1	0
4	9	4	5	4	9	6	7	4	9	8	9	0	0	0	0	1	1	1	0
4	9	3	4	4	9	6	7	4	9	9	10	0	0	0	0	1	1	1	0
4	9	2	3	4	9	6	7	4	9	10	11	0	0	0	0	1	1	1	0
2	11	2	4	2	11	6	8	2	11	9	11	0	0	0	0	1	1	1	0
3	10	1	4	3	10	5	8	3	10	9	12	0	0	0	0	1	1	1	0
4	8	2	4	4	8	5	7	4	8	8	10	0	0	0	0	1	1	1	0
4	8	1	3	4	8	5	7	4	8	9	11	0	0	0	0	1	1	1	0
4	8	2	4	4	8	6	8	4	8	10	12	0	0	0	0	1	1	1	0
5	7	1	4	5	7	5	8	5	7	9	12	0	0	0	0	1	1	1	0
5	8	1	4	5	8	5	8	5	8	9	12	0	0	0	0	1	1	1	0
5	6	1	4	5	6	5	8	5	6	9	12	0	0	0	0	1	1	1	0
5	7	2	4	5	7	5	7	5	7	8	10	0	0	0	0	1	1	1	0
5	7	4	5	5	7	6	7	5	7	8	9	0	0	0	0	1	1	1	0
5	7	3	4	5	7	6	7	5	7	9	10	0	0	0	0	1	1	1	0
5	7	2	3	5	7	6	7	5	7	10	11	0	0	0	0	1	1	1	0
2	11	0	4	1	12	5	8	2	11	9	13	0	0	0	0	1	1	1	0
0	13	1	4	0	13	5	8	0	13	9	12	0	0	0	0	1	1	1	0
3	9	2	4	3	9	5	7	3	9	9	11	0	0	0	0	1	1	1	0

